"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Ecuador","ECU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","53.215","53.8202926829268","54.3875365853659","54.9101951219512","55.3872926829268","55.8208292682927","56.2193414634146","56.5998292682927","56.9773170731707","57.363756097561","57.7701219512195","58.2043902439024","58.6664878048781","59.1554146341463","59.6721951219512","60.2128536585366","60.7734634146342","61.3465609756098","61.9251951219512","62.5069024390244","63.0921951219512","63.6840487804878","64.2854390243903","64.8963170731707","65.5121951219512","66.1275365853659","66.7373170731707","67.3340487804878","67.9132195121951","68.4683414634146","68.9953658536586","69.4932682926829","69.9635853658537","70.4088292682927","70.8290487804878","71.2268292682927","71.6047317073171","71.9643170731707","72.3081463414634","72.635243902439","72.9441707317073","73.2304390243903","73.492","73.7278048780488","73.9423170731707","74.1379756097561","74.3202195121951","74.4950243902439","74.6678292682927","74.8446097560976","75.0298048780488","75.2264390243903","75.433","75.648512195122","75.872487804878","76.1029268292683","",
"Egypt, Arab Rep.","EGY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","48.0137073170732","48.5815853658537","49.106512195122","49.6019512195122","50.0753902439024","50.5203902439024","50.9204878048781","51.268243902439","51.5686829268293","51.8417804878049","52.1224878048781","52.455243902439","52.8699512195122","53.3830731707317","53.9960975609756","54.693","55.4418292682927","56.2006341463415","56.9379756097561","57.6413658536585","58.3158292682927","58.9804390243902","59.6571707317073","60.358","61.0759512195122","61.789","62.4686341463415","63.0898292682927","63.6405609756098","64.1208048780488","64.5490731707317","64.9553414634146","65.3696341463415","65.8099512195122","66.2782926829268","66.7606829268293","67.2320975609756","67.6640731707317","68.0365853658537","68.3451463414634","68.590756097561","68.7864390243902","68.9526585365854","69.1094390243903","69.2657804878049","69.4296829268293","69.6031951219512","69.7822926829268","69.9644634146341","70.1501463414634","70.3402926829268","70.5333170731707","70.7291463414634","70.9257804878049","71.1217073170732","71.3169512195122","",
"Euro area","EMU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.2737110124664","69.6443651460806","69.602815459103","69.7724260271451","70.2323403520684","70.3186910516424","70.5954742325589","70.7356602435865","70.7859815517681","70.7926902500823","71.1569715852395","71.2648312868502","71.6042614339274","71.699415106046","72.0251900634804","72.1685933084648","72.4340933453715","72.7894131273","73.0104187271382","73.3337135418311","73.5278963283443","73.811037819951","74.1542953317949","74.2294766393867","74.5882810863688","74.7578891338679","75.0567997923852","75.346110258898","75.5305705747451","75.751920074124","75.8968783485447","76.0234708566781","76.3788737135882","76.4862346592874","76.7946410602968","76.9550569794548","77.218109154227","77.5812539501545","77.7968321882205","78.0208869250165","78.2747801973289","78.5969980963045","78.6843471641458","78.7070601485915","79.2785775353831","79.4261570049874","79.856002477911","80.0997492413567","80.3027752121161","80.503383615616","80.7466219840888","81.2326453473377","81.2269519071856","81.5128368650338","81.9349067851682","82.070276041095","",
"Eritrea","ERI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","37.3629024390244","37.5988780487805","37.8515853658537","38.1231219512195","38.4145365853659","38.7269756097561","39.0610731707317","39.4134390243903","39.7786829268293","40.1508536585366","40.523512195122","40.8912195121951","41.2488536585366","41.5922926829268","41.9169268292683","42.2146341463415","42.4767317073171","42.7081463414634","42.9167804878049","43.1150487804878","43.3199268292683","43.5499268292683","43.8226341463415","44.1501463414634","44.5450243902439","45.0113170731707","45.5505853658537","46.1518536585366","46.8031463414634","47.4980243902439","48.2359512195122","49.018487804878","49.8400487804878","50.6896829268293","51.5513414634146","52.4046097560976","53.2285365853659","54.0096097560976","54.7393414634146","55.4116829268293","56.0250243902439","56.5827804878049","57.1028292682927","57.6026829268293","58.0928292682927","58.5924146341464","59.1165609756098","59.6694146341463","60.2500731707317","60.853512195122","61.4661463414634","62.0693658536585","62.6449756097561","63.1778780487805","63.6630243902439","64.1009024390244","",
"Spain","ESP","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.1092682926829","69.4804878048781","69.5190243902439","69.6812195121951","70.399756097561","70.8092682926829","71.0551219512195","71.2529268292683","71.5378048780488","71.0575609756098","72.0273170731707","71.630243902439","72.8180487804878","72.6107317073171","72.969756097561","73.3187804878049","73.6426829268293","74.1319512195122","74.2956097560976","74.8187804878049","75.3492682926829","75.5285365853659","76.1341463414634","75.9090243902439","76.2953658536586","76.259512195122","76.5104878048781","76.7280487804878","76.7470731707317","76.8136585365854","76.8375609756098","76.9712195121951","77.41","77.5465853658537","77.9014634146342","77.9807317073171","78.1204878048781","78.6041463414634","78.6658536585366","78.7170731707317","78.9658536585366","79.3682926829268","79.5682926829268","79.619512195122","79.8707317073171","80.1707317073171","80.8219512195122","80.8731707317073","81.1756097560976","81.4756097560976","81.6268292682927","82.4756097560976","82.4268292682927","83.0780487804878","83.2292682926829","83.3804878048781","",
"Estonia","EST","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","67.9059756097561","68.3628536585366","68.7420487804878","69.0540731707317","69.3099268292683","69.5171219512195","69.6806829268293","69.8021219512195","69.8829268292683","69.9276097560976","69.9366097560976","69.9053414634146","69.8333170731707","69.7250731707317","69.5911707317073","69.443756097561","69.2924390243902","69.1513658536586","69.0321951219512","68.946","68.9140731707317","68.9780487804878","69.1268292682927","69.3756097560976","69.2780487804878","69.3804878048781","70.0853658536585","70.6439024390244","70.6975609756098","70.0390243902439","69.4756097560976","69.3731707317073","68.8634146341464","67.909756097561","66.5","67.5439024390244","69.6121951219512","69.809756097561","69.3585365853659","70.0634146341463","70.4170731707317","70.2585365853659","70.9048780487805","71.3170731707317","71.909756097561","72.5682926829268","72.6914634146341","72.8146341463415","73.7707317073171","74.8243902439024","75.4292682926829","76.2292682926829","76.3268292682927","77.1414634146341","77.0341463414634","77.1317073170732","",
"Ethiopia","ETH","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","38.4057073170732","39.0691463414634","39.6986585365854","40.2778048780488","40.7980731707317","41.2559756097561","41.6559756097561","42.0145365853659","42.3431463414634","42.647243902439","42.9313414634146","43.1999024390244","43.4509268292683","43.6794390243902","43.8804390243902","44.0314634146341","44.1040243902439","44.0921463414634","44.0068536585366","43.8731219512195","43.7404146341463","43.6701707317073","43.7078780487805","43.882","44.196","44.6299024390244","45.1436829268293","45.6784146341463","46.1921219512195","46.6663170731707","47.0995609756098","47.5053658536585","47.913243902439","48.3477073170732","48.8132926829268","49.305512195122","49.8099512195122","50.3180487804878","50.8302926829268","51.3575853658537","51.9303414634146","52.5869268292683","53.348243902439","54.2192195121951","55.1898292682927","56.2365609756098","57.3249268292683","58.408","59.4469268292683","60.4157804878049","61.2961219512195","62.0830243902439","62.7935365853659","63.4421951219512","64.0350243902439","64.5780487804878","",
"European Union","EUU","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.279543945972","69.5893701196159","69.5145683758351","69.7593007445478","70.2260360199396","70.3368955561588","70.5673333738267","70.6772589868987","70.723456284687","70.6788635485148","70.9979164709113","71.1060427206549","71.41413434405","71.5343726653946","71.8251007417568","71.9209675105462","72.1255344114308","72.409271503456","72.5241696372969","72.7682794473396","72.862982123423","73.2024430879258","73.4641989712701","73.527783406138","73.8032922929214","73.8774933397622","74.1452216321675","74.3871558146536","74.574810300479","74.7377597687871","74.8593098450674","74.9679115251056","75.2872223789536","75.3943781105958","75.6904486892111","75.8149208220143","76.067310143032","76.3609223890658","76.5957831875779","76.8252369519296","77.1586111879131","77.4931243049118","77.6058448153293","77.6934528600911","78.1929634493782","78.3648154181812","78.7389562342085","78.9682101361128","79.1830496387172","79.441113925565","79.7247430077801","80.2397631318707","80.2510994055912","80.5325695577834","80.922245644817","81.1264290560459","",
"Fragile and conflict affected situations","FCS","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","40.6041261263362","41.1178853626106","41.65387686003","42.2176942528014","42.8088633253063","43.421047286721","44.0428751864327","44.658824306805","45.2563752845549","45.8298389364251","46.3771185704823","46.902076051478","47.4108389821278","47.9059192972155","48.3843134805324","48.8412612198659","49.2699757356868","49.6696123183867","50.0466915938977","50.410978926387","50.7751524238977","51.2588767217259","51.6482549181823","52.0506446560147","52.4606063759426","52.8673548876601","53.2597554797628","53.6289095044729","53.9539667951332","54.2393798967046","54.5820576368499","54.7806042660299","54.9430195340788","55.0815673111607","55.2059284892704","55.3255997984746","55.4498791362904","55.5861944961338","55.7339309122085","55.8957904317745","56.1123813458448","56.3666504766118","56.6613945347404","56.9932036513331","57.3568813020325","57.7458375319617","58.1534479639951","58.5681071877476","58.9786180527378","59.37542387552","59.7538929779833","60.1144107667712","60.4628895928416","60.8015047492657","61.1285415175563","61.4417629291433","",
"Finland","FIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.819756097561","68.8441463414634","68.5778048780488","69.0126829268293","69.2209756097561","68.9778048780488","69.4770731707317","69.6665853658537","69.6163414634146","69.5034146341464","70.179512195122","70.0175609756098","70.7073170731707","71.2236585365854","71.1348780487805","71.6736585365854","71.8129268292683","72.350243902439","72.8970731707317","73.1553658536586","73.44","73.7465853658537","74.2980487804878","74.2009756097561","74.5190243902439","74.2229268292683","74.56","74.5919512195122","74.5770731707317","74.7921951219512","74.8131707317073","75.2275609756098","75.4553658536585","75.7051219512195","76.3956097560976","76.409512195122","76.6934146341464","76.8785365853659","77.0907317073171","77.2912195121951","77.4658536585366","77.9658536585366","78.119512195122","78.3682926829268","78.7146341463415","78.8170731707317","79.2146341463415","79.2634146341464","79.5682926829268","79.719512195122","79.8707317073171","80.4707317073171","80.6268292682927","80.9756097560976","81.1804878048781","81.3853658536585","",
"Fiji","FJI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","55.9584878048781","56.3927317073171","56.8174634146342","57.2321707317073","57.6388536585366","58.0360243902439","58.4261951219512","58.8083414634146","59.1824878048781","59.5486097560976","59.906243902439","60.2523902439024","60.5880243902439","60.9121463414634","61.2262195121951","61.5321707317073","61.8329756097561","62.1295853658537","62.4239756097561","62.7176585365854","63.0086341463415","63.2964634146341","63.5781707317073","63.8533414634146","64.1199756097561","64.3790975609756","64.6297073170732","64.8732926829268","65.1113414634146","65.3438536585366","65.5708536585366","65.7933170731707","66.011243902439","66.2241463414634","66.4335365853659","66.6389024390244","66.840243902439","67.0375609756098","67.2308536585366","67.4201219512195","67.6058536585366","67.788","67.9670975609756","68.1431463414634","68.3176829268293","68.4917804878049","68.666512195122","68.8434146341464","69.0220243902439","69.2028536585366","69.3843658536586","69.565","69.7432195121951","69.9179268292683","70.0891219512195","70.2562682926829","",
"France","FRA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","69.8682926829268","70.1170731707317","70.3146341463415","70.5146341463415","70.6634146341463","70.8121951219512","70.9609756097561","71.1609756097561","71.309756097561","71.4585365853659","71.6585365853659","71.9073170731707","72.1073170731707","72.3560975609756","72.6048780487805","72.8536585365854","73.1024390243903","73.3512195121951","73.6024390243903","73.8512195121951","74.0512195121951","74.3","74.5","74.8","75","75.3","75.6","75.8","76.1","76.3487804878049","76.6","76.8487804878049","77.1","77.3","77.6487804878049","77.7512195121951","77.9536585365854","78.3048780487805","78.6048780487805","78.7560975609756","79.0560975609756","79.1585365853659","79.2609756097561","79.1146341463415","80.1634146341463","80.1634146341463","80.8121951219512","81.1121951219512","81.2146341463415","81.4146341463415","81.6634146341463","82.1146341463415","81.9682926829268","82.219512195122","82.6707317073171","82.6707317073171","",
"Faroe Islands","FRO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","74.4975609756098","","","","","75.9853658536586","","","","","","","","75.2658536585366","75.4658536585366","75.7146341463415","75.9146341463415","76.1146341463415","76.3634146341464","76.6146341463415","76.9146341463415","77.1658536585366","77.3658536585366","77.6170731707317","77.8219512195122","78.0268292682927","78.2317073170732","78.4365853658537","78.6414634146341","78.8439024390244","78.9439024390244","79.1414634146342","79.290243902439","79.5878048780488","79.8365853658537","80.1365853658537","80.3878048780488","80.6390243902439","80.9390243902439","81.190243902439","81.4414634146341","81.4853658536586","81.6341463414634","",
"Micronesia, Fed. Sts.","FSM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","57.5865853658537","57.9855853658537","58.3835853658537","58.7815853658537","59.1795853658537","59.5785853658537","59.9815853658537","60.3875853658537","60.7975853658537","61.2115853658537","61.6335853658537","62.0705853658537","62.5205853658537","62.9755853658537","63.4265853658537","63.8545853658537","64.2395853658537","64.5675853658537","64.8335853658537","65.0365853658537","65.1835853658537","65.2895853658537","65.3735853658537","65.4535853658537","65.5395853658537","65.6365853658537","65.7455853658537","65.8585853658537","65.9725853658537","66.0845853658537","66.1975853658537","66.3101219512195","66.4226585365854","66.5357073170732","66.648243902439","66.759756097561","66.8677073170732","66.9716097560976","67.0729024390244","67.1726341463415","67.275243902439","67.3842682926829","67.5037317073171","67.6351463414634","67.7760243902439","67.9243658536586","68.0741951219512","68.2204878048781","68.3592682926829","68.4895365853659","68.6122682926829","68.731","68.8507073170732","68.9733902439024","69.1010731707317","69.234243902439","",
"Gabon","GAB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","39.5701219512195","39.9280487804878","40.374","40.9249512195122","41.5854146341463","42.3443902439024","43.1793658536585","44.0523414634146","44.9333170731707","45.8038048780488","46.6552682926829","47.486756097561","48.3107317073171","49.1347073170732","49.9586829268293","50.7851463414634","51.6146097560976","52.4465609756098","53.279512195122","54.1109512195122","54.9469024390244","55.7953902439024","56.6513902439024","57.5019512195122","58.3260731707317","59.0942682926829","59.7710243902439","60.3348536585366","60.7697804878049","61.0703658536586","61.2401463414634","61.2916829268293","61.254512195122","61.1566829268293","61.0141951219512","60.8291463414634","60.5920975609756","60.3030243902439","59.9768048780488","59.6413170731707","59.3394878048781","59.1167073170732","59.0028048780488","59.0190731707317","59.1737804878049","59.4680487804878","59.8870731707317","60.3927804878049","60.9491951219512","61.5314634146342","62.1208292682927","62.7050975609756","63.2807317073171","63.8435853658537","64.3833902439024","64.8903414634146","",
"United Kingdom","GBR","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","71.1268292682927","70.8780487804878","70.9268292682927","70.8268292682927","71.6243902439024","71.6243902439024","71.5731707317073","72.1243902439024","71.7243902439025","71.7219512195122","71.9731707317073","72.2731707317073","72.1243902439024","72.3243902439024","72.5243902439024","72.7243902439024","72.7756097560976","73.2243902439024","73.1756097560976","73.2756097560976","73.6756097560976","74.0268292682927","74.1780487804878","74.3780487804878","74.7780487804878","74.6292682926829","74.9292682926829","75.280487804878","75.3804878048781","75.5829268292683","75.8804878048781","76.0829268292683","76.4341463414634","76.3853658536585","76.8853658536585","76.8365853658537","77.0878048780488","77.2109756097561","77.190243902439","77.390243902439","77.7414634146342","77.9926829268293","78.1439024390244","78.4463414634146","78.7463414634146","79.0487804878049","79.2487804878049","79.4487804878049","79.6","80.0512195121951","80.4024390243902","80.9512195121951","80.9048780487805","81.0048780487805","81.3048780487805","81.6048780487805","",
"Georgia","GEO","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","63.4318536585366","63.8318536585366","64.2343414634147","64.6388292682927","65.0418048780488","65.4367804878049","65.818756097561","66.182243902439","66.5257317073171","66.8492195121951","67.1592195121951","67.4661951219512","67.7771707317073","68.0911219512195","68.4025853658537","68.6945609756098","68.9435853658537","69.1356585365854","69.2662926829268","69.3394878048781","69.376243902439","69.4040243902439","69.4492926829269","69.5280487804878","69.641243902439","69.7748536585366","69.9008048780488","69.9926341463415","70.0353414634146","70.0324634146342","69.9996097560976","69.9608292682927","69.9477317073171","69.9823414634146","70.0756829268293","70.2327317073171","70.4519512195122","70.7147317073171","71.003512195122","71.3072195121951","71.6158292682927","71.9182682926829","72.2110731707317","72.490243902439","72.7502926829268","72.990243902439","73.2121463414634","73.4210243902439","73.6214390243902","73.8154146341463","74.0024390243902","74.1820487804878","74.3527073170732","74.5139024390244","74.6686341463415","74.8174146341463","",
"Ghana","GHA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.8314634146342","46.2667073170732","46.6825365853659","47.0784390243902","47.4533658536585","47.8076341463415","48.1409756097561","48.455243902439","48.7564146341463","49.0480731707317","49.3349756097561","49.6219512195122","49.9122926829268","50.2072926829268","50.509512195122","50.8139512195122","51.1154634146341","51.4098292682927","51.6972926829268","51.9817804878049","52.2717804878049","52.5783170731707","52.9104390243902","53.2736829268293","53.6704878048781","54.1097073170732","54.6026829268293","55.1373170731707","55.6936341463415","56.2471707317073","56.7516341463415","57.1572682926829","57.4367804878049","57.5798048780488","57.5948292682927","57.5027073170732","57.3407804878049","57.164243902439","57.0239268292683","56.9537073170732","56.9870975609756","57.1476097560976","57.4204390243902","57.7851707317073","58.2223658536585","58.7010487804878","59.1842195121951","59.6358536585366","60.0304146341463","60.3554634146342","60.6099756097561","60.808","60.9770243902439","61.1420731707317","61.3116341463415","61.4917317073171","",
"Gibraltar","GIB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","34.8863902439024","35.0811219512195","35.2603902439024","35.4251707317073","35.5809268292683","35.7316097560976","35.8816097560976","36.0384390243903","36.2115853658537","36.4100731707317","36.6434878048781","36.9204390243902","37.242","37.609243902439","38.0246829268293","38.4832682926829","38.9769512195122","39.4996341463415","40.0502682926829","40.6308048780488","41.2587804878049","41.9557073170732","42.7311707317073","43.5831951219512","44.4963658536585","45.4547317073171","46.4353414634146","47.4051951219512","48.3293170731707","49.1781951219512","49.9188536585366","50.5273414634146","51.0040975609756","51.3555365853659","51.5875853658537","51.6996829268293","51.6978048780488","51.6093414634146","51.4751707317073","51.3356341463415","51.2429024390244","51.2461951219512","51.3724146341463","51.6351463414634","52.0410731707317","52.5866097560976","53.254756097561","53.9994878048781","54.7775853658537","55.5561463414634","56.3050487804878","57.0005365853659","57.6376341463415","58.216487804878","58.7334390243902","59.1934390243903","",
"Gambia, The","GMB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","32.0422195121951","32.3256341463415","32.6610975609756","33.0620975609756","33.5376341463415","34.0931951219512","34.732243902439","35.4432682926829","36.211243902439","37.0241707317073","37.8705609756098","38.7374146341463","39.613756097561","40.4901219512195","41.3569756097561","42.2103658536585","43.0532682926829","43.8886829268293","44.7200975609756","45.5420243902439","46.3509512195122","47.1468780487805","47.9222926829268","48.6687073170732","49.3771219512195","50.0310487804878","50.613","51.1184634146341","51.5484634146342","51.9104634146342","52.214","52.4739756097561","52.7114390243902","52.9488536585366","53.2027804878049","53.4908048780488","53.8280243902439","54.2104878048781","54.6337073170732","55.0916097560976","55.5760731707317","56.0734146341463","56.567512195122","57.042243902439","57.4870975609756","57.8920975609756","58.2508292682927","58.5694390243902","58.8530731707317","59.1077804878049","59.3406097560976","59.5605853658537","59.7781463414634","59.9992682926829","60.2284390243902","60.4676829268293","",
"Guinea-Bissau","GNB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","37.8404390243903","38.1432926829268","38.4672195121951","38.8137073170732","39.1812682926829","39.5658780487805","39.9600243902439","40.3571707317073","40.7508536585366","41.139512195122","41.5216829268293","41.8999024390244","42.2791707317073","42.6624634146342","43.0516829268293","43.4487317073171","43.8569268292683","44.2731951219512","44.6960243902439","45.1204634146342","45.5386097560976","45.9436341463415","46.3297317073171","46.6945365853659","47.0396341463415","47.37","47.6980243902439","48.0301219512195","48.3727317073171","48.7229268292683","49.0763170731707","49.4235365853659","49.7517317073171","50.0540487804878","50.3270243902439","50.5678536585366","50.777243902439","50.9620975609756","51.1306341463415","51.2904634146342","51.4454390243902","51.6018536585366","51.7637073170732","51.9367804878049","52.1260487804878","52.3392926829268","52.5825365853659","52.8554634146342","53.1547317073171","53.4766341463415","53.8143658536585","54.1594146341464","54.503512195122","54.8384146341464","55.1600487804878","55.4673170731707","",
"Equatorial Guinea","GNQ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","36.7330487804878","37.0324878048781","37.3324146341463","37.6318292682927","37.9317317073171","38.2316341463415","38.5315609756098","38.8320487804878","39.1330487804878","39.4355853658537","39.7311463414634","40.0137073170732","40.2827317073171","40.5457317073171","40.8136829268293","41.1170731707317","41.4878780487805","41.9421219512195","42.4838292682927","43.099512195122","43.7592195121951","44.42","45.0393658536585","45.5893414634146","46.0589024390244","46.4540243902439","46.7946585365854","47.1167317073171","47.4492195121951","47.8041463414634","48.1895365853659","48.6059512195122","49.0414390243903","49.4835609756098","49.9253658536585","50.3548780487805","50.7616341463415","51.1395853658537","51.4881951219512","51.8089024390244","52.1086341463415","52.3968048780488","52.6863414634146","52.9896829268293","53.3157804878049","53.6745853658537","54.0765853658537","54.5163170731707","54.9863170731707","55.4771951219512","55.971","56.4468292682927","56.8902682926829","57.2908292682927","57.6470487804878","57.9634146341463","",
"Greece","GRC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.1639024390244","68.5486341463415","68.8922682926829","69.1857073170732","69.4294390243902","69.638","69.8374634146341","70.0524634146342","70.3025609756098","70.5892926829268","70.9036341463415","71.2265609756098","71.535","71.8148536585366","72.0646341463415","72.2937073170732","72.5195609756098","72.7616585365854","73.0310731707317","73.3293658536585","73.6471463414634","73.9694878048781","74.2780243902439","74.5648780487805","74.8271707317073","75.0765609756098","75.3302195121951","75.6026341463415","75.9006585365854","76.6878048780488","76.9390243902439","77.1365853658537","77.3829268292683","77.390243902439","77.6390243902439","77.5853658536585","77.6853658536585","78.1365853658537","77.8390243902439","77.9878048780488","77.8878048780488","78.3878048780488","78.6414634146341","78.8414634146341","79.0390243902439","79.2390243902439","79.4390243902439","79.4390243902439","79.9390243902439","80.1878048780488","80.3878048780488","80.7317073170732","80.6341463414634","81.2853658536585","81.4365853658537","81.5878048780488","",
"Grenada","GRD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","59.8159268292683","60.249512195122","60.6700975609756","61.0766829268293","61.4712682926829","61.8533414634146","62.2229268292683","62.5810243902439","62.9266341463415","63.262243902439","63.5878780487805","63.903512195122","64.2096585365854","64.5078292682927","64.797","65.0791707317073","65.3533658536585","65.6185609756098","65.876756097561","66.1269512195122","66.3696585365854","66.6058780487805","66.8355853658537","67.0598048780488","67.2780243902439","67.490756097561","67.6984878048781","67.9007317073171","68.0974878048781","68.289756097561","68.4750243902439","68.6538048780488","68.8256097560976","68.9913902439024","69.1541951219512","69.317512195122","69.4863170731707","69.6616341463415","69.8474634146341","70.0442926829268","70.2516097560976","70.4679268292683","70.6907317073171","70.9160243902439","71.1428048780488","71.3720975609756","71.6059024390244","71.844756097561","72.0871463414634","72.3300731707317","72.567512195122","72.7934146341464","73.0022682926829","73.1935609756098","73.3663170731707","73.523","",
"Greenland","GRL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","63.4146341463415","63.9548780487805","63.449756097561","63.0748780487805","63.1926829268293","63.3","63.4665853658537","63.8336585365854","64.2487804878049","64.6541463414634","64.5824390243903","64.6675609756098","65.0682926829268","65.0317073170732","65.1960975609756","65.5853658536585","65.9009756097561","65.6441463414634","65.7673170731707","65.7980487804878","66.1570731707317","66.4034146341464","66.9634146341463","67.6078048780488","68.1626829268293","68.4353658536586","68.8068292682927","69.2207317073171","69.5192682926829","69.9826829268293","70.2134146341463","70.4678048780488","70.8570731707317","71.0624390243902","71.2990243902439","71.8304878048781","","","",
"Guatemala","GTM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.5316341463415","46.1039512195122","46.6882926829268","47.2826829268293","47.8866341463415","48.5086097560976","49.1610975609756","49.8490487804878","50.5689512195122","51.3103170731707","52.0531463414634","52.7740243902439","53.4524878048781","54.0740243902439","54.6341463414634","55.132756097561","55.5788292682927","55.991756097561","56.391512195122","56.7905853658537","57.201487804878","57.632756097561","58.0859512195122","58.5586341463415","59.0538292682927","59.5680731707317","60.0973170731707","60.6330975609756","61.1698780487805","61.7046585365854","62.2384146341464","62.7731219512195","63.311756097561","63.8563902439024","64.4065853658537","64.9629756097561","65.5272195121951","66.0959024390244","66.6615609756098","67.2151951219512","67.7427073170732","68.2274878048781","68.6613658536585","69.0411951219512","69.3669024390244","69.6459756097561","69.8879024390244","70.1107804878049","70.3281463414634","70.5475365853659","70.7754634146341","71.0104146341463","71.2493902439025","71.4863902439024","71.7224146341463","71.9564878048781","",
"Guam","GUM","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","61.2263414634146","61.7252926829268","62.2191951219512","62.707","63.186243902439","63.6574146341463","64.1190243902439","64.5715853658537","65.0141463414634","65.4467073170732","65.8673170731708","66.2754878048781","66.6707317073171","67.0530487804878","67.4224390243903","67.7789024390244","68.1224146341463","68.4544390243902","68.7754878048781","69.087512195122","69.3905365853659","69.6865365853659","69.9755365853659","70.2585365853659","70.5355365853659","70.8065365853659","71.0680487804878","71.3200731707317","71.5645853658537","71.8040975609756","72.0440975609756","72.2876097560976","72.5400731707317","72.8045365853659","73.0839512195122","73.3813170731707","73.6991707317073","74.034","74.3822926829268","74.738487804878","75.0980243902439","75.452756097561","75.7986585365854","76.1312682926829","76.4476829268293","76.7475365853659","77.0325609756098","77.3074146341463","77.5757317073171","77.8395609756098","78.1008780487805","78.3595853658537","78.617512195122","78.872512195122","79.1260243902439","79.379","",
"Guyana","GUY","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","60.2787317073171","60.4620975609756","60.647","60.8309024390244","61.0122926829268","61.1871707317073","61.347512195122","61.4912926829268","61.6159756097561","61.722512195122","61.8133414634146","61.8929024390244","61.9676829268293","62.0421707317073","62.1203902439024","62.2034146341463","62.2902926829268","62.3796097560976","62.4684390243903","62.5572926829268","62.6436097560976","62.7273414634146","62.8079024390244","62.8858292682927","62.9631951219512","63.0411463414634","63.1228536585366","63.2104878048781","63.3051463414634","63.4093658536585","63.5231707317073","63.648512195122","63.783243902439","63.925243902439","64.0733902439025","64.2256585365854","64.3794634146342","64.5328048780488","64.6846341463415","64.8319268292683","64.9731463414634","65.107756097561","65.2352926829268","65.357756097561","65.4736585365854","65.582512195122","65.6848780487805","65.779756097561","65.8701463414634","65.957","66.0427073170732","66.1291463414634","66.2172682926829","66.3100243902439","66.4064146341463","66.5075121951219","",
"High income","HIC","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.4994119879758","68.8854033938545","68.8659682318571","69.0815650946338","69.4880911581463","69.6020569072243","69.8715520194808","70.1022001883977","70.0466366141552","70.251385940434","70.5766513699872","70.85547856045","71.1487369375623","71.3177064170357","71.7280069084851","72.0731053887735","72.3295232145987","72.6788763736554","72.8343428338027","73.1579203621029","73.1829685015243","73.5393119036246","73.8645297271524","73.96730596968","74.251878424539","74.3736176421436","74.6208041242714","74.8962860137164","75.0099139075316","75.2582386008671","75.4148669055208","75.5931543686153","75.8510146257199","75.9338178752577","76.219408794637","76.285914237222","76.6614364275574","76.9955536845397","77.1813459641776","77.3373449494238","77.6173781098532","77.9155965566021","78.059740942665","78.1865263118589","78.6103631007406","78.7108186987567","79.0183114321855","79.2540281591524","79.4056225593983","79.6856995200965","79.8705280512524","80.1129900418924","80.2307392487721","80.4159508931622","80.6518329140187","80.779647345564","",
